GCA_001766905.1	Acidobacteria bacterium RBG_13_68_16
GCA_001830065.1	Tenericutes bacterium RIFOXYA2_FULL_36_32
GCA_001830945.1	Tenericutes bacterium RIFOXYB2_FULL_36_25
GCA_001830095.1	Tenericutes bacterium RIFOXYC2_FULL_35_27
GCA_001830165.1	Tenericutes bacterium RIFOXYD12_FULL_36_9
GCA_001830975.1	Tenericutes bacterium RIFOXYD2_FULL_35_11
GCA_001830115.1	Thaumarchaeota archaeon RBG_16_49_8
GCA_001830135.1	Thermodesulfovibrio sp. RBG_19FT_COMBO_41_18
GCA_001830985.1	Thermodesulfovibrio sp. RBG_19FT_COMBO_42_12
GCA_001831015.1	Thiobacillus sp. GWE1_62_9
GCA_001830155.1	Treponema sp. GWA1_62_8
GCA_001831025.1	Treponema sp. GWB1_62_6
GCA_001831045.1	Treponema sp. GWC1_61_84
GCA_001830195.1	Treponema sp. RIFOXYC1_FULL_61_9
GCA_001831055.1	Verrucomicrobia bacterium GWC2_42_7
GCA_001831095.1	Verrucomicrobia bacterium GWF2_51_19
GCA_001831115.1	Verrucomicrobia bacterium GWF2_62_7
GCA_001830205.1	Verrucomicrobia bacterium RIFCSPHIGHO2_12_FULL_41_10
GCA_001831125.1	Verrucomicrobia bacterium RIFCSPLOWO2_12_FULL_64_8
GCA_001830235.1	Xanthomonadales bacterium GWF1_69_6
GCA_001831135.1	Xanthomonadales bacterium RIFOXYA1_FULL_68_6
GCA_001830245.1	Xanthomonadales bacterium RIFOXYA1_FULL_69_10
GCA_001831175.1	Xanthomonadales bacterium RIFOXYD1_FULL_69_11
GCA_001768965.1	archaeon RBG_16_50_20
GCA_001771075.1	candidate division CPR2 bacterium GWD1_39_7
GCA_001771115.1	candidate division CPR2 bacterium GWD2_39_7
GCA_001772215.1	candidate division CPR3 bacterium GWE2_35_7
GCA_001771135.1	candidate division CPR3 bacterium GWF2_35_18
GCA_001771155.1	candidate division CPR3 bacterium RIFOXYA2_FULL_35_13
GCA_001772225.1	candidate division CPR3 bacterium RIFOXYB2_FULL_35_8
GCA_001771165.1	candidate division CPR3 bacterium RIFOXYC2_FULL_35_7
GCA_001771235.1	candidate division KSB1 bacterium RBG_16_48_16
GCA_001772255.1	candidate division Kazan bacterium RBG_13_50_9
GCA_001771185.1	candidate division Kazan bacterium RIFCSPHIGHO2_01_FULL_44_14
GCA_001772265.1	candidate division Kazan bacterium RIFCSPHIGHO2_01_FULL_49_10
GCA_001771215.1	candidate division Kazan bacterium RIFCSPLOWO2_01_FULL_45_19
GCA_001771275.1	candidate division Kazan bacterium RIFCSPLOWO2_01_FULL_48_13
GCA_001772295.1	candidate division NC10 bacterium RBG_16_65_8
GCA_001771245.1	candidate division NC10 bacterium RIFCSPLOWO2_02_FULL_66_22
GCA_001771285.1	candidate division NC10 bacterium RIFCSPLOWO2_12_FULL_66_18
GCA_001771325.1	candidate division TM6 bacterium RIFCSPHIGHO2_12_FULL_32_22
GCA_001771315.1	candidate division TM6 bacterium RIFCSPHIGHO2_12_FULL_36_22
GCA_001772305.1	candidate division TM6 bacterium RIFCSPHIGHO2_12_FULL_38_8
GCA_001772335.1	candidate division WOR-1 bacterium RIFCSPHIGHO2_01_FULL_53_15
GCA_001772355.1	candidate division WOR-1 bacterium RIFCSPHIGHO2_02_FULL_45_12
GCA_001771345.1	candidate division WOR-1 bacterium RIFCSPHIGHO2_02_FULL_53_26
GCA_001771365.1	candidate division WOR-1 bacterium RIFCSPLOWO2_02_FULL_46_20
GCA_001772375.1	candidate division WOR-1 bacterium RIFCSPLOWO2_12_FULL_45_9
GCA_001771395.1	candidate division WOR-1 bacterium RIFOXYA12_FULL_36_13
GCA_001771415.1	candidate division WOR-1 bacterium RIFOXYA12_FULL_43_27
GCA_001771425.1	candidate division WOR-1 bacterium RIFOXYA12_FULL_52_29
GCA_001772385.1	candidate division WOR-1 bacterium RIFOXYA2_FULL_36_21
GCA_001771455.1	candidate division WOR-1 bacterium RIFOXYA2_FULL_37_7
GCA_001772415.1	candidate division WOR-1 bacterium RIFOXYA2_FULL_41_14
GCA_001772435.1	candidate division WOR-1 bacterium RIFOXYA2_FULL_46_56
GCA_001771465.1	candidate division WOR-1 bacterium RIFOXYA2_FULL_51_19
GCA_001771495.1	candidate division WOR-1 bacterium RIFOXYB12_FULL_52_16
GCA_001771505.1	candidate division WOR-1 bacterium RIFOXYB2_FULL_36_35
GCA_001771535.1	candidate division WOR-1 bacterium RIFOXYB2_FULL_37_13
GCA_001771545.1	candidate division WOR-1 bacterium RIFOXYB2_FULL_42_35
GCA_001771575.1	candidate division WOR-1 bacterium RIFOXYB2_FULL_45_9
GCA_001771585.1	candidate division WOR-1 bacterium RIFOXYB2_FULL_46_45
GCA_001771615.1	candidate division WOR-1 bacterium RIFOXYB2_FULL_48_7
GCA_001771625.1	candidate division WOR-1 bacterium RIFOXYC12_FULL_54_18
GCA_001771655.1	candidate division WOR-1 bacterium RIFOXYC2_FULL_37_10
GCA_001771665.1	candidate division WOR-1 bacterium RIFOXYC2_FULL_41_25
GCA_001771695.1	candidate division WOR-1 bacterium RIFOXYC2_FULL_46_14
GCA_001771705.1	candidate division WOR-1 bacterium RIFOXYD2_FULL_36_8
GCA_001772455.1	candidate division WOR-1 bacterium RIFOXYD2_FULL_41_8
GCA_001771735.1	candidate division WOR-3 bacterium RBG_13_43_14
GCA_001771745.1	candidate division WS6 bacterium RIFOXYB1_FULL_33_14
GCA_001771775.1	candidate division WS6 bacterium RIFOXYB1_FULL_33_15
GCA_001771785.1	candidate division WS6 bacterium RIFOXYC1_FULL_33_10
GCA_001772465.1	candidate division WS6 bacterium RIFOXYC1_FULL_33_9
GCA_001772485.1	candidate division WS6 bacterium RIFOXYD1_FULL_33_8
GCA_001772515.1	candidate division WWE3 bacterium RBG_13_37_7
GCA_001772535.1	candidate division WWE3 bacterium RBG_16_37_10
GCA_001772545.1	candidate division WWE3 bacterium RBG_16_52_45
GCA_001772575.1	candidate division WWE3 bacterium RBG_19FT_COMBO_34_6
GCA_001772805.1	candidate division WWE3 bacterium RBG_19FT_COMBO_53_11
GCA_001772585.1	candidate division WWE3 bacterium RIFCSPHIGHO2_01_FULL_35_17
GCA_001772815.1	candidate division WWE3 bacterium RIFCSPHIGHO2_01_FULL_38_45
GCA_001772615.1	candidate division WWE3 bacterium RIFCSPHIGHO2_01_FULL_40_23
GCA_001772625.1	candidate division WWE3 bacterium RIFCSPHIGHO2_01_FULL_42_13
GCA_001772855.1	candidate division WWE3 bacterium RIFCSPHIGHO2_01_FULL_43_9
GCA_001772655.1	candidate division WWE3 bacterium RIFCSPHIGHO2_01_FULL_48_15
GCA_001772865.1	candidate division WWE3 bacterium RIFCSPHIGHO2_02_FULL_38_14
GCA_001772885.1	candidate division WWE3 bacterium RIFCSPHIGHO2_12_FULL_38_15
GCA_001772895.1	candidate division WWE3 bacterium RIFCSPLOWO2_01_FULL_37_15
GCA_001772935.1	candidate division WWE3 bacterium RIFCSPLOWO2_01_FULL_37_24
GCA_001772665.1	candidate division WWE3 bacterium RIFCSPLOWO2_01_FULL_39_13
GCA_001772695.1	candidate division WWE3 bacterium RIFCSPLOWO2_01_FULL_41_18
GCA_001772705.1	candidate division WWE3 bacterium RIFCSPLOWO2_01_FULL_41_9
GCA_001772715.1	candidate division WWE3 bacterium RIFCSPLOWO2_01_FULL_42_11
GCA_001772955.1	candidate division WWE3 bacterium RIFCSPLOWO2_01_FULL_53_14
GCA_001772965.1	candidate division WWE3 bacterium RIFCSPLOWO2_02_FULL_53_10
GCA_001772985.1	candidate division WWE3 bacterium RIFCSPLOWO2_12_FULL_36_10
GCA_001772775.1	candidate division WWE3 bacterium RIFOXYA12_FULL_43_11
GCA_001773015.1	candidate division WWE3 bacterium RIFOXYA1_FULL_40_11
GCA_001773035.1	candidate division WWE3 bacterium RIFOXYA1_FULL_41_11
GCA_001772745.1	candidate division WWE3 bacterium RIFOXYA1_FULL_42_9
GCA_001772795.1	candidate division WWE3 bacterium RIFOXYA2_FULL_43_12
GCA_001773055.1	candidate division WWE3 bacterium RIFOXYA2_FULL_46_9
GCA_001773065.1	candidate division WWE3 bacterium RIFOXYB1_FULL_40_22
GCA_001773095.1	candidate division WWE3 bacterium RIFOXYB1_FULL_42_27
GCA_001773115.1	candidate division WWE3 bacterium RIFOXYB1_FULL_43_12
GCA_001773135.1	candidate division WWE3 bacterium RIFOXYB1_FULL_43_24
GCA_001773145.1	candidate division WWE3 bacterium RIFOXYB2_FULL_41_6
GCA_001773175.1	candidate division WWE3 bacterium RIFOXYB2_FULL_43_9
GCA_001773195.1	candidate division WWE3 bacterium RIFOXYC1_FULL_39_7
GCA_001773215.1	candidate division WWE3 bacterium RIFOXYC1_FULL_40_10
GCA_001773305.1	candidate division WWE3 bacterium RIFOXYC1_FULL_42_13
GCA_001773315.1	candidate division WWE3 bacterium RIFOXYC1_FULL_42_17
GCA_001773225.1	candidate division WWE3 bacterium RIFOXYC2_FULL_40_11
GCA_001773255.1	candidate division WWE3 bacterium RIFOXYC2_FULL_42_13
GCA_001773295.1	candidate division WWE3 bacterium RIFOXYD1_FULL_39_9
GCA_001773375.1	candidate division WWE3 bacterium RIFOXYD1_FULL_40_11
GCA_001773275.1	candidate division WWE3 bacterium RIFOXYD1_FULL_42_24
GCA_001773385.1	candidate division WWE3 bacterium RIFOXYD1_FULL_43_17
GCA_001773395.1	candidate division WWE3 bacterium RIFOXYD2_FULL_43_10
GCA_001773425.1	candidate division Zixibacteria bacterium RBG_16_40_9
GCA_001775355.1	candidate division Zixibacteria bacterium RBG_16_43_9
GCA_001775365.1	candidate division Zixibacteria bacterium RBG_16_48_11
GCA_001773465.1	candidate division Zixibacteria bacterium RBG_16_50_21
GCA_001775395.1	candidate division Zixibacteria bacterium RBG_16_53_22
GCA_001775405.1	candidate division Zixibacteria bacterium RBG_19FT_COMBO_42_43
KMBP001A.bins.104.contigs   Lentisphaerae
KMBP001A.bins.119.contigs	Lentisphaerae
KMBP001A.bins.152_sub.contigs	Lentisphaerae
KMBP001A.bins.171.contigs	Bacteroidetes
KMBP001A.bins.32_sub.contigs	Deltaproteobacteria
KMBP001A.bins.55.contigs	Margulisbacteria
KMBP001A.bins.57_sub.contigs	Actinobacteria
KMBP001A.conconct.178.contigs	Clostridiales
KMBP001A.conconct.206.contigs	Euryarchaeota
KMBP001A.conconct.74.contigs	Bacteroidetes
KMBP001A.conconct.76.contigs	Deltaproteobacteria
KMBP001A.maxbin_bins.037_sub.contigs	Lentisphaerae
KMBP001A.maxbin_bins.055_sub.contigs	Lentisphaerae
KMBP001A.maxbin_bins.087_sub.contigs	Lentisphaerae
KMBP001B.bins.117_sub.contigs	Lentisphaerae
KMBP001B.bins.173_sub.contigs	Lentisphaerae
KMBP001B.conconct.1.contigs	Clostridiales
KMBP001B.conconct.21.contigs	Clostridiales
KMBP001B.conconct.70.contigs	Deltaproteobacteria
KMBP001C.conconct.164.contigs	Clostridiales
KMBP001C.maxbin_bins.042.contigs	Lentisphaerae
KMBP001C.maxbin_bins.066.contigs	Betaproteobacteria
KMBP001D.bins.10_sub.contigs	Lentisphaerae
KMBP001D.bins.11_sub.contigs	Taylorbacteria
KMBP001D.bins.43.contigs	Firestonebacteria
KMBP001D.conconct.16.contigs	Clostridiales
KMBP001D.conconct.185.contigs	Margulisbacteria
KMBP001D.conconct.188_sub.contigs	Lentisphaerae
KMBP001D.maxbin_bins.164_sub.contigs	Deltaproteobacteria
KMBP001E.bins.147.contigs	Lentisphaerae
KMBP001E.bins.170_sub.contigs	Lentisphaerae
KMBP001E.bins.221.contigs	Lentisphaerae
KMBP001E.bins.33.contigs	Deltaproteobacteria
KMBP001E.bins.84.contigs	Deltaproteobacteria
KMBP001E.conconct.133_sub.contigs	Lentisphaerae
KMBP001E.conconct.310_sub.contigs	Euryarchaeota
KMBP001E.conconct.65_sub.contigs	Lentisphaerae
KMBP001E.maxbin_bins.227_sub.contigs	Bacteroidetes
K_DeepCast_100m_m1_199  Deltaproteobacteria
K_DeepCast_100m_m2_162	Bacteroidetes
K_DeepCast_100m_m2_305	Chloroflexi
K_DeepCast_100m_m2_324	Deltaepsilon
K_DeepCast_100m_mx_276	Deltaproteobacteria
K_DeepCast_1200m_m2_098	Aminicendantes
K_DeepCast_150m_m1_199	Deltaepsilon
K_DeepCast_150m_m2_056	Firmicutes
K_DeepCast_150m_m2_113	Deltaproteobacteria
K_DeepCast_150m_m2_257	Deltaproteobacteria
K_DeepCast_250m_m2_089	DPANN
K_DeepCast_250m_m2_131	Deltaproteobacteria
K_DeepCast_300m_m1_095	Actinobacteria
K_DeepCast_300m_m2_069	Woesearchaeota
K_DeepCast_300m_mx_218	Deltaproteobacteria
M_DeepCast_100m_m2_116	Deltaproteobacteria
M_DeepCast_400m_m1_009	Woesearchaeota
M_DeepCast_400m_m1_331	Deltaproteobacteria
M_DeepCast_400m_m2_100	Eisenbacteria
M_DeepCast_400m_m2_133	Aminicedantes
M_DeepCast_400m_m2_244	Aminicendantes
M_DeepCast_400m_m2_273	Deltaproteobacteria
M_DeepCast_400m_m2_293	Aminicendantes
M_DeepCast_400m_m2_357	Deltaproteobacteria
2236347068	Proteobacteria
2236347069	Proteobacteria
2236661000	Proteobacteria
2236661001	Actinobacteria
2236661002	Actinobacteria
2236661003	Actinobacteria
2236661004	Actinobacteria
2236661005	Actinobacteria
2236661006	Actinobacteria
2236661007	Actinobacteria
2236661008	Proteobacteria
2236661009	Actinobacteria
2236876027	Proteobacteria
2236876028	Actinobacteria
2236876029	Proteobacteria
2236876030	Proteobacteria
2236876031	Proteobacteria
2236876032	Proteobacteria
2264265094	Proteobacteria
2264265190	Actinobacteria
2505679121	Actinobacteria
2518285508	Proteobacteria
2519103005	Proteobacteria
2519899769	Actinobacteria
2524023172	Actinobacteria
2524023174	Proteobacteria
2524023175	Verrucomicrobia
2524023176	Proteobacteria
2524023178	Proteobacteria
2524023179	Actinobacteria
2524023189	Actinobacteria
2541046968	Bacteroidetes
2545555807	Bacteroidetes
2545555832	Actinobacteria
2582580512	Planctomycetes
2582580513	Actinobacteria
2582580514	Tenericutes
2582580515	Proteobacteria
2582580516	Proteobacteria
2582580517	Actinobacteria
2582580518	Cyanobacteria
2582580519	Bacteroidetes
2582580520	Actinobacteria
2582580521	Verrucomicrobia
2582580522	Planctomycetes
2582580523	Verrucomicrobia
2582580524	Verrucomicrobia
2582580525	Cyanobacteria
2582580526	Bacteroidetes
2582580527	Bacteroidetes
2582580528	Actinobacteria
2582580529	Planctomycetes
2582580530	Actinobacteria
2582580531	Cyanobacteria
2582580532	Bacteroidetes
2582580533	Bacteroidetes
2582580534	[Blank]
2582580535	Bacteroidetes
2582580536	Planctomycetes
2582580537	Cyanobacteria
2582580538	Proteobacteria
2582580539	Actinobacteria
2582580540	[Blank]
2582580541	Bacteroidetes
2582580542	Planctomycetes
2582580543	Bacteroidetes
2582580544	Actinobacteria
2582580545	[Blank]
2582580546	Verrucomicrobia
2582580547	Planctomycetes
2582580548	Bacteroidetes
2582580549	Bacteroidetes
2582580550	Actinobacteria
2582580551	Cyanobacteria
2582580552	Cyanobacteria
2582580553	Actinobacteria
2582580554	Actinobacteria
2582580555	Actinobacteria
2582580556	Proteobacteria
2582580557	Proteobacteria
2582580558	Planctomycetes
2582580559	Verrucomicrobia
2582580560	Planctomycetes
2582580561	Proteobacteria
2582580562	[Blank]
2582580563	Bacteroidetes
2582580564	Actinobacteria
2582580565	Actinobacteria
2582580566	Proteobacteria
2582580567	Cyanobacteria
2582580568	Bacteroidetes
2582580569	Planctomycetes
2582580570	Proteobacteria
2582580571	Bacteroidetes
2582580572	Actinobacteria
2582580573	Verrucomicrobia
2582580574	Chloroflexi
2582580575	Actinobacteria
2582580576	Cyanobacteria
2582580577	Cyanobacteria
2582580578	Planctomycetes
2582580579	[Blank]
2582580580	Bacteroidetes
2582580581	Proteobacteria
2582580582	Bacteroidetes
2582580583	Bacteroidetes
2582580584	Cyanobacteria
2582580585	Bacteroidetes
2582580586	Bacteroidetes
2582580587	Bacteroidetes
2582580588	Bacteroidetes
2582580589	Bacteroidetes
2582580590	Bacteroidetes
2582580591	Cyanobacteria
2582580592	Bacteroidetes
2582580593	Verrucomicrobia
2582580594	Chlamydiae
2582580595	Actinobacteria
2582580596	Bacteroidetes
2582580597	Bacteroidetes
2582580598	Proteobacteria
2582580599	Bacteroidetes
2582580600	Proteobacteria
2582580601	Bacteroidetes
2582580602	Bacteroidetes
2582580603	Bacteroidetes
2582580604	Planctomycetes
2582580605	Bacteroidetes
2582580606	Planctomycetes
2582580607	Verrucomicrobia
2582580608	Actinobacteria
2582580609	Proteobacteria
2582580610	Bacteroidetes
2582580611	Planctomycetes
2582580612	Tenericutes
2582580613	Bacteroidetes
2582580614	Bacteroidetes
2582580615	Proteobacteria
2582580616	Verrucomicrobia
2582580617	Actinobacteria
2582580620	Proteobacteria
2582580621	Proteobacteria
2582580622	Chlorobi
2582580623	Proteobacteria
2582580624	Proteobacteria
2582580625	Chlorobi
2582580627	Actinobacteria
2582580628	Actinobacteria
2582580629	Proteobacteria
2582580630	Actinobacteria
2582580631	Actinobacteria
2582580632	Actinobacteria
2582580633	Proteobacteria
2582580634	Actinobacteria
2582580635	Actinobacteria
2582580637	Proteobacteria
2582580638	Verrucomicrobia
2582580639	Proteobacteria
2582580640	Bacteroidetes
2582580641	Acidobacteria
2582580642	Proteobacteria
2582580643	Bacteroidetes
2582580644	Proteobacteria
2582580646	Proteobacteria
2582580647	Bacteroidetes
2582580648	Acidobacteria
2582580649	Proteobacteria
2582580650	Proteobacteria
2582580651	Chlorobi
2582580652	[Blank]
2582580653	Proteobacteria
2582580654	Proteobacteria
2582580657	Actinobacteria
2582580658	Proteobacteria
2582580659	Proteobacteria
2582580662	Acidobacteria
2582580663	[Blank]
2582580664	Verrucomicrobia
2582580665	Verrucomicrobia
2582580668	Verrucomicrobia
2582580669	Bacteroidetes
2582580670	Actinobacteria
2582580671	Actinobacteria
2582580672	Acidobacteria
2582580673	Bacteroidetes
2582580674	Proteobacteria
2582580675	Actinobacteria
2582580677	Proteobacteria
2582580679	[Blank]
2582580680	Actinobacteria
2582580682	Verrucomicrobia
2582580683	Proteobacteria
2582580684	Proteobacteria
2582580685	Bacteroidetes
2582580686	Proteobacteria
2582580687	Acidobacteria
2582580688	Verrucomicrobia
2582580689	Proteobacteria
2582580690	Bacteroidetes
2582580691	Verrucomicrobia
2582580692	Bacteroidetes
2582580693	Proteobacteria
2582580694	Bacteroidetes
2582580695	Ignavibacteria
2582580697	Ignavibacteria
2582580698	Proteobacteria
2582580699	Proteobacteria
2582580700	Proteobacteria
2582580701	Proteobacteria
2582580702	Bacteroidetes
2582580703	Proteobacteria
2582580704	Elusimicrobia
2582580705	Actinobacteria
2582580706	[Blank]
2582580707	Proteobacteria
2582580708	Bacteroidetes
2582580709	Proteobacteria
2582580711	Proteobacteria
2582580712	Proteobacteria
2582580714	Actinobacteria
2588253500	Proteobacteria
2593339176	Proteobacteria
2593339177	Proteobacteria
2593339178	Proteobacteria
2593339179	Bacteroidetes
2593339180	Verrucomicrobia
2593339181	Verrucomicrobia
2593339182	Proteobacteria
2593339183	Proteobacteria
2593339184	Chlorobi
2593339185	Actinobacteria
2593339186	Actinobacteria
2593339187	Proteobacteria
2593339188	Proteobacteria
2593339189	Verrucomicrobia
2593339190	Actinobacteria
2593339191	Proteobacteria
2593339192	Proteobacteria
2593339193	Proteobacteria
2602042079	Actinobacteria
2602042080	Actinobacteria
2602042081	Verrucomicrobia
2602042082	Verrucomicrobia
2602042083	Verrucomicrobia
2603880159	Actinobacteria
2603880160	Actinobacteria
2603880161	Actinobacteria
2603880162	Actinobacteria
2606217190	Actinobacteria
2606217191	Actinobacteria
2606217192	Actinobacteria
2606217193	Actinobacteria
2606217197	Actinobacteria
2606217198	Actinobacteria
2606217199	Actinobacteria
2606217200	Actinobacteria
2606217734	Actinobacteria
2606217735	Actinobacteria
2616645017	Actinobacteria
2619618800	Proteobacteria
2619618801	Proteobacteria
2619618802	Proteobacteria
2619618803	Proteobacteria
2619618804	Proteobacteria
2619618805	Verrucomicrobia
2619618806	Bacteroidetes
2619618807	Bacteroidetes
2619618808	Actinobacteria
2619618809	Actinobacteria
2619618810	Actinobacteria
2619618811	Actinobacteria
2619619039	Actinobacteria
2619619040	Actinobacteria
2663763562	Bacteroidetes
2663763563	Bacteroidetes
2663763564	Bacteroidetes
2663763565	Bacteroidetes
2663763582	Bacteroidetes
2663763583	Bacteroidetes
2663763584	Bacteroidetes
2663763585	Bacteroidetes
2663763586	Bacteroidetes
2663763587	Bacteroidetes
2663763588	Bacteroidetes
2663763589	Bacteroidetes
2663763590	Bacteroidetes
2663763591	Bacteroidetes
2663763592	Bacteroidetes
2663763593	Bacteroidetes
2663763594	Bacteroidetes
2663763595	Bacteroidetes
2739367524	Actinobacteria
2739367558	Actinobacteria
2739367555	Actinobacteria
2739367554	Actinobacteria
2739367548	Proteobacteria
2737471672	Acidobacteria
2739367538	Acidobacteria
2739367574	Acidobacteria
2739367607	Acidobacteria
2737471656	Verrucomicrobia
2737471657	Verrucomicrobia
2737471653	Proteobacteria
2737472025	Proteobacteria
2739367622	Proteobacteria
2739367575	Proteobacteria
2739367576	Proteobacteria
2739367623	Proteobacteria
2739367550	Proteobacteria
2739367551	Proteobacteria
2739367560	Verrucomicrobia
2737471655	Verrucomicrobia
2737471654	Verrucomicrobia
2739367620	Verrucomicrobia
2739367603	Verrucomicrobia
2739367557	Verrucomicrobia
2739367561	Verrucomicrobia
2739367604	Verrucomicrobia
2739367621	Verrucomicrobia
2739367526	Verrucomicrobia
2737471660	Verrucomicrobia
2739367556	Verrucomicrobia
2739367525	Verrucomicrobia
2737471661	Verrucomicrobia
2737471693	Verrucomicrobia
2737471694	Verrucomicrobia
2739367633	Actinobacteria
2739367520	Actinobacteria
2739367596	Actinobacteria
2739367595	Actinobacteria
2739367521	Actinobacteria
2739367632	Actinobacteria
2739367539	Actinobacteria
2737471666	Actinobacteria
2739367614	Actinobacteria
2739367613	Actinobacteria
2737471667	Actinobacteria
2739367597	Actinobacteria
2739367540	Actinobacteria
2739367546	Actinobacteria
2739367545	Actinobacteria
2737471698	Actinobacteria
2739367569	Actinobacteria
2739367532	Actinobacteria
2739367570	Actinobacteria
2739367629	Actinobacteria
2739367617	Actinobacteria
2739367579	Actinobacteria
2739367618	Actinobacteria
2739367533	Actinobacteria
2739367518	Actinobacteria
2737471697	Actinobacteria
2739367628	Actinobacteria
2739367580	Actinobacteria
2737471675	Actinobacteria
2737471676	Actinobacteria
2739367602	Actinobacteria
2739367536	Actinobacteria
2739367627	Actinobacteria
2737471668	Actinobacteria
2739367537	Actinobacteria
2739367571	Actinobacteria
2739367559	Actinobacteria
2739367547	Actinobacteria
2737471663	Actinobacteria
2737471662	Actinobacteria
2739367564	Actinobacteria
2739367616	Actinobacteria
2739367631	Actinobacteria
2737471701	Actinobacteria
2737471671	Actinobacteria
2737471702	Actinobacteria
2739367517	Proteobacteria
2737471677	Proteobacteria
2739367583	Proteobacteria
2739367516	Proteobacteria
2739367619	Proteobacteria
2737471678	Proteobacteria
2739367578	Proteobacteria
2739367522	Proteobacteria
2739367610	Proteobacteria
2737471703	Proteobacteria
2739367577	Proteobacteria
2737471704	Proteobacteria
2739367611	Proteobacteria
2739367523	Proteobacteria
2739367530	Proteobacteria
2739367531	Proteobacteria
2737471691	Actinobacteria
2739367634	Actinobacteria
2739367635	Actinobacteria
2739367541	Actinobacteria
2737471692	Actinobacteria
2739367542	Actinobacteria
2739367515	Proteobacteria
2739367624	Proteobacteria
2739367534	Proteobacteria
2739367535	Proteobacteria
2739367568	Proteobacteria
2739367529	Proteobacteria
2739367519	Proteobacteria
2739367615	Actinobacteria
2739367572	Proteobacteria
2739367573	Proteobacteria
2739367608	Proteobacteria
2737471664	Proteobacteria
2739367609	Proteobacteria
2737471665	Proteobacteria
2737471658	Chlorobi
2739367567	Chlorobi
2739367543	Chlorobi
2739367637	Chlorobi
2739367544	Chlorobi
2739367636	Chlorobi
2737471659	Chlorobi
2737471699	Proteobacteria
2739367626	Proteobacteria
2737471700	Proteobacteria
2739367625	Proteobacteria
2737471670	Verrucomicrobia
2739367601	Verrucomicrobia
2737471669	Verrucomicrobia
2739367600	Verrucomicrobia
2739367549	Proteobacteria
2739367630	Proteobacteria
2739367552	Proteobacteria
2739367566	Planctomycetes
2739367701	Planctomycetes
2739367565	Planctomycetes
2739367702	Planctomycetes
2739367612	Verrucomicrobia
2737471696	Proteobacteria
2739367606	Proteobacteria
2739367581	Proteobacteria
2737471695	Proteobacteria
2739367582	Proteobacteria
2739367605	Proteobacteria
2739367528	Planctomycetes
2739367599	Planctomycetes
2739367598	Planctomycetes
2739367562	Planctomycetes
2739367563	Planctomycetes
2739367527	Planctomycetes
2737471673	Verrucomicrobia
2737471674	Verrucomicrobia
GCA_003164305.1	Acetobacteraceae bacterium
GCA_003164175.1	Acetobacteraceae bacterium
GCA_003164135.1	Acetobacteraceae bacterium
GCA_003168115.1	Acetobacteraceae bacterium
GCA_003166205.1	Acetobacteraceae bacterium
GCA_003164455.1	Acetobacteraceae bacterium
GCA_003151425.1	Acetobacteraceae bacterium
GCA_003156215.1	Acetobacteraceae bacterium
GCA_003140495.1	Acetobacteraceae bacterium
GCA_003139935.1	Acetobacteraceae bacterium
GCA_003138135.1	Acetobacteraceae bacterium
GCA_003137135.1	Acetobacteraceae bacterium
GCA_003133265.1	Acetobacteraceae bacterium
GCA_003133065.1	Acetobacteraceae bacterium
GCA_003131665.1	Acidimicrobiaceae bacterium
GCA_003131275.1	Acidimicrobiaceae bacterium
